VIN,Dealer,Make,MarketValue,Mileage,Model,Price,Year,modelYearId
1G1ZD5ST6KF105361,Pete Moore,Chevrolet,19395.83333333333,29762.0,Malibu,18995.0,2019,9318
3CZRU5H31JM713652,Pete Moore,Honda,18593.75,47833.0,HR-V,18995.0,2018,8515
KM8J33A4XHU474293,Pete Moore,Hyundai,17362.5,27682.0,Tucson,18995.0,2017,7736
KM8J33A49JU801000,Pete Moore,Hyundai,18639.58333333333,25569.0,Tucson,18995.0,2018,8697
5N1AL0MN4FC508072,Pete Moore,Infiniti,,61262.0,QX60,18995.0,2015,7191
JA4AR3AU4KU012882,Pete Moore,Mitsubishi,16552.272727272728,26494.0,Outlander Sport,18995.0,2019,9874
3N1CP5CU7KL506857,Pete Moore,Nissan,17241.666666666668,16794.0,Kicks,18995.0,2019,9605
3VW217AU3HM076284,Pete Moore,Volkswagen,17139.583333333332,33086.0,Golf,18995.0,2017,7771
3VWCB7BU7LM001743,Pete Moore,Volkswagen,2600.0,3746.0,Jetta,18995.0,2020,0
1VWAA7A34LC014406,Pete Moore,Volkswagen,2600.0,5912.0,Passat,18995.0,2020,0
5YFBURHE4JP787107,Pete Moore,Toyota,15907.142857142857,15774.0,Corolla,19495.0,2018,8238
3FA6P0LU5KR241226,Pete Moore,Ford,2600.0,29617.0,Fusion Hybrid,19575.0,2019,0
KL4CJCSBXHB182326,Pete Moore,Buick,15679.545454545454,22880.0,Encore,19995.0,2017,7659
2G4GL5EX7H9149608,Pete Moore,Buick,18760.714285714286,23620.0,Regal,19995.0,2017,7823
1G1ZE5ST6HF264791,Pete Moore,Chevrolet,16730.0,14634.0,Malibu,19995.0,2017,7802
2GNAXJEV3J6334193,Pete Moore,Chevrolet,19556.666666666668,30816.0,Equinox,19995.0,2018,7991
2G1125S37J9167460,Pete Moore,Chevrolet,18816.666666666668,56960.0,Impala,19995.0,2018,8633
2GNAXKEV6K6261733,Pete Moore,Chevrolet,21620.0,20356.0,Equinox,19995.0,2019,9616
1G1ZB5ST5KF172247,Pete Moore,Chevrolet,19395.83333333333,28468.0,Malibu,19995.0,2019,9318
3GNCJLSB4KL261347,Pete Moore,Chevrolet,17854.166666666668,7053.0,Trax,19995.0,2019,9670
2C4RC1CG8GR240023,Pete Moore,Chrysler,14741.666666666664,63576.0,Town & Country,19995.0,2016,7451
2C4RC1FG5JR188918,Pete Moore,Chrysler,23135.0,63478.0,Pacifica,19995.0,2018,8975
2C4RDGEG3KR535648,Pete Moore,Dodge,18091.666666666668,35603.0,Grand Caravan,19995.0,2019,9639
1HGCR2F99HA123629,Pete Moore,Honda,2600.0,71441.0,Accord Sedan,19995.0,2017,0
19XFC2F61KE003492,Pete Moore,Honda,2600.0,21915.0,Civic Sedan,19995.0,2019,0
3CZRU5H35KG702265,Pete Moore,Honda,20811.11111111111,39372.0,HR-V,19995.0,2019,9623
KMHD04LB3JU722557,Pete Moore,Hyundai,14831.25,19349.0,Elantra,19995.0,2018,8280
5XYPG4A3XKG534100,Pete Moore,Kia,25371.66666666667,26506.0,Sorento,19995.0,2019,9138
1N4AA6AP1HC387528,Pete Moore,Nissan,21515.0,31608.0,Maxima,19995.0,2017,7752
KNMAT2MT5JP609475,Pete Moore,Nissan,18752.5,21720.0,Rogue,19995.0,2018,8478
3N1CP5CU1KL485603,Pete Moore,Nissan,17241.666666666668,12409.0,Kicks,19995.0,2019,9605
3C6JR6AT1EG163742,Pete Moore,Ram,19711.206896551725,60710.0,1500,19995.0,2014,6695
JTDEPRAE1LJ110781,Pete Moore,Toyota,2600.0,2068.0,Corolla,19995.0,2020,0
3VWCB7BU4KM264349,Pete Moore,Volkswagen,20202.08333333333,5110.0,Jetta,19995.0,2019,9173
3VWCB7BUXLM013448,Pete Moore,Volkswagen,2600.0,1641.0,Jetta,19995.0,2020,0
1VWAA7A34LC001607,Pete Moore,Volkswagen,2600.0,5682.0,Passat,19995.0,2020,0
2GNAXHEV6J6113003,Pete Moore,Chevrolet,19556.666666666668,8373.0,Equinox,20975.0,2018,7991
KL4CJCSB4HB036522,Pete Moore,Buick,15679.545454545454,13170.0,Encore,20995.0,2017,7659
2GNAXKEV9K6261578,Pete Moore,Chevrolet,21620.0,20983.0,Equinox,20995.0,2019,9616
2GNAXUEVXK6290437,Pete Moore,Chevrolet,21620.0,24948.0,Equinox,20995.0,2019,9616
2C4RDGEG2KR578765,Pete Moore,Dodge,18091.666666666668,35638.0,Grand Caravan,20995.0,2019,9639
3FA6P0CD8KR150161,Pete Moore,Ford,19885.416666666668,34284.0,Fusion,20995.0,2019,9263
3FA6P0CDXKR180410,Pete Moore,Ford,19885.416666666668,28504.0,Fusion,20995.0,2019,9263
2GKALMEK6H6232221,Pete Moore,Gmc,18433.33333333333,20799.0,Terrain,20995.0,2017,7830
1HGCV1F19JA095689,Pete Moore,Honda,2600.0,42132.0,Accord Sedan,20995.0,2018,0
1HGCV1F15JA225001,Pete Moore,Honda,2600.0,35471.0,Accord Sedan,20995.0,2018,0
1C4PJLLB3KD110918,Pete Moore,Jeep,22575.0,43390.0,Cherokee,20995.0,2019,9135
ZACNJABB8KPK04014,Pete Moore,Jeep,20057.14285714286,10246.0,Renegade,20995.0,2019,9683
JM1GL1VM5K1501048,Pete Moore,Mazda,2600.0,37901.0,Mazda6,20995.0,2019,0
1C6RR7KT0DS522481,Pete Moore,Ram,,138388.0,1500,20995.0,2013,6398
3VW4S7AJ9GM397935,Pete Moore,Volkswagen,2600.0,34374.0,Jetta Sedan,20995.0,2016,0
1VWCT7A37HC038919,Pete Moore,Volkswagen,16464.285714285714,38979.0,Passat,20995.0,2017,7776
3VWC57BU0KM177734,Pete Moore,Volkswagen,20202.08333333333,9428.0,Jetta,20995.0,2019,9173
5XYZU4LA9HG445558,Pete Moore,Hyundai,19150.0,44175.0,Santa Fe Sport,21775.0,2017,7632
19UDE2F78HA015565,Pete Moore,Acura,19525.0,25501.0,ILX,21995.0,2017,7677
3GNAXHEV9KS677103,Pete Moore,Chevrolet,21620.0,7644.0,Equinox,21995.0,2019,9616
1HGCR2F18HA207323,Pete Moore,Honda,2600.0,30605.0,Accord Sedan,21995.0,2017,0
7FARW5H39HE011999,Pete Moore,Honda,21930.0,31522.0,CR-V,21995.0,2017,7797
KM8J33A46JU698845,Pete Moore,Hyundai,18639.58333333333,30086.0,Tucson,21995.0,2018,8697
1C4AJWAG3CL282430,Pete Moore,Jeep,19629.166666666668,49162.0,Wrangler,21995.0,2012,6274
JF2GTADC0J8200137,Pete Moore,Subaru,20665.0,47302.0,Crosstrek,21995.0,2018,8175
4T1B11HK4KU771229,Pete Moore,Toyota,25032.5,27366.0,Camry,22575.0,2019,9771
1GAZGPFGXK1241232,Pete Moore,Chevrolet,2600.0,36276.0,Express Passenger,22895.0,2019,0
1GAZGPFP5K1179514,Pete Moore,Chevrolet,2600.0,28306.0,Express Passenger,22895.0,2019,0
1GAZGPFGXK1191013,Pete Moore,Chevrolet,2600.0,35987.0,Express Passenger,22895.0,2019,0
1GAZGPFP1K1146686,Pete Moore,Chevrolet,2600.0,33757.0,Express Passenger,22895.0,2019,0
1FM5K7F88GGC24247,Pete Moore,Ford,22131.25,86712.0,Explorer,22995.0,2016,7252
19XFC1F73HE022590,Pete Moore,Honda,2600.0,10777.0,Civic Sedan,22995.0,2017,0
2HGFC3A59JH757801,Pete Moore,Honda,2600.0,20201.0,Civic Si Coupe,22995.0,2018,0
KNDMB5C14H6320525,Pete Moore,Kia,19745.0,28721.0,Sedona,22995.0,2017,7685
5XYPG4A31KG605037,Pete Moore,Kia,25371.66666666667,8247.0,Sorento,22995.0,2019,9138
3C6JR6DT8KG561506,Pete Moore,Ram,,19565.0,1500 Classic,22995.0,2019,9685
4T1B11HKXJU670338,Pete Moore,Toyota,23007.5,34245.0,Camry,22995.0,2018,8073
4T1B11HK7KU716807,Pete Moore,Toyota,25032.5,34354.0,Camry,22995.0,2019,9771
3VV1B7AX7LM056247,Pete Moore,Volkswagen,2600.0,15548.0,Tiguan,22995.0,2020,0
KMHTH6AB4KU018727,Pete Moore,Hyundai,20462.5,15345.0,Veloster,23495.0,2019,9179
5TDKZ3DC5JS905837,Pete Moore,Toyota,26933.92857142857,40288.0,Sienna,23775.0,2018,8193
1GAZGPFG2K1239345,Pete Moore,Chevrolet,2600.0,31619.0,Express Passenger,23995.0,2019,0
1GAZGPFG9K1158584,Pete Moore,Chevrolet,2600.0,32841.0,Express Passenger,23995.0,2019,0
2HKRW5H37JH404208,Pete Moore,Honda,24120.0,18078.0,CR-V,23995.0,2018,8011
JN1BJ0RRXHM409539,Pete Moore,Infiniti,21837.5,42301.0,QX50,23995.0,2017,7835
1N4AA6AP3HC412123,Pete Moore,Nissan,21515.0,37677.0,Maxima,23995.0,2017,7752
3C6JR6DT0KG546983,Pete Moore,Ram,,24490.0,1500 Classic,23995.0,2019,9685
4S4BSANC7H3320840,Pete Moore,Subaru,21770.83333333333,68829.0,Outback,23995.0,2017,7700
WA1BFCFS2GR018842,Pete Moore,Audi,20875.0,40574.0,Q3,24995.0,2016,7283
1G4ZR5SS2HU182700,Pete Moore,Buick,21630.0,39175.0,LaCrosse,24995.0,2017,7591
1GCGSCE38F1128678,Pete Moore,Chevrolet,,69643.0,Colorado,24995.0,2015,6972
1GCGSBEN0H1173094,Pete Moore,Chevrolet,26456.66666666667,74807.0,Colorado,24995.0,2017,7871
2GNAXPEX4K6286919,Pete Moore,Chevrolet,21620.0,19219.0,Equinox,24995.0,2019,9616
2C3CDXBG9KH664420,Pete Moore,Dodge,26425.0,35785.0,Charger,24995.0,2019,9622
1FTMF1C57KKD08142,Pete Moore,Ford,38535.795454545456,25139.0,F-150,24995.0,2019,9675
NM0GS9F26K1412780,Pete Moore,Ford,2600.0,11000.0,Transit Connect Wagon,24995.0,2019,0
1GKS2CE01ER194090,Pete Moore,Gmc,20712.5,68631.0,Yukon,24995.0,2014,6740
1HGCV1F59JA116799,Pete Moore,Honda,2600.0,11317.0,Accord Sedan,24995.0,2018,0
KM8J33A46LU087717,Pete Moore,Hyundai,2600.0,3568.0,Tucson,24995.0,2020,0
4S4BSANC8H3244304,Pete Moore,Subaru,21770.83333333333,42850.0,Outback,24995.0,2017,7700
3VW447AU3HM067634,Pete Moore,Volkswagen,2600.0,33761.0,Golf GTI,24995.0,2017,0
1G4ZP5SS3HU156208,Pete Moore,Buick,21630.0,32084.0,LaCrosse,25575.0,2017,7591
1GNKRGKD6HJ127467,Pete Moore,Chevrolet,22325.0,47174.0,Traverse,25575.0,2017,7732
2FMPK3J9XJBC32429,Pete Moore,Ford,23189.285714285717,31806.0,Edge,25575.0,2018,8990
5LMCJ4C90HUL32738,Pete Moore,Lincoln,22246.875,40838.0,MKC,25995.0,2017,7674
JM3KFACM7L0734562,Pete Moore,Mazda,2600.0,13633.0,CX-5,26575.0,2020,0
1GYKNDRS4HZ287317,Pete Moore,Cadillac,27295.83333333333,48868.0,XT5,26995.0,2017,7585
1GYKNCRS1HZ114946,Pete Moore,Cadillac,27295.83333333333,56516.0,XT5,26995.0,2017,7585
3GCUKREC2GG240255,Pete Moore,Chevrolet,26481.818181818184,157550.0,Silverado 1500,26995.0,2016,7512
2C3CDXBG3KH657642,Pete Moore,Dodge,26425.0,36176.0,Charger,26995.0,2019,9622
5J6RW1H85JL002133,Pete Moore,Honda,24120.0,34763.0,CR-V,26995.0,2018,8011
KNDME5C18J6364752,Pete Moore,Kia,22085.0,56779.0,Sedona,26995.0,2018,8991
JM3KFADM2K0624421,Pete Moore,Mazda,25061.11111111111,34195.0,CX-5,26995.0,2019,9753
3VV3B7AX6KM049930,Pete Moore,Volkswagen,24493.75,9065.0,Tiguan,26995.0,2019,9784
3GCPCREC0GG115202,Pete Moore,Chevrolet,26481.818181818184,69691.0,Silverado 1500,27975.0,2016,7512
1G1FD3DS9G0161669,Pete Moore,Chevrolet,25718.75,25642.0,Camaro,27995.0,2016,7396
1GCGSBEA2K1287778,Pete Moore,Chevrolet,29688.09523809524,5859.0,Colorado,27995.0,2019,9573
1GCWGAFG2K1289573,Pete Moore,Chevrolet,2600.0,19674.0,Express Cargo Van,27995.0,2019,0
3GCNWAEF2KG237465,Pete Moore,Chevrolet,39582.738095238084,19337.0,Silverado 1500,27995.0,2019,9174
2C4RC1BG7KR700587,Pete Moore,Chrysler,25841.66666666667,24167.0,Pacifica,27995.0,2019,9627
2C7WDGBGXJR190546,Pete Moore,Dodge,16541.666666666668,54879.0,Grand Caravan,27995.0,2018,8950
2FMPK4K98KBC02058,Pete Moore,Ford,26292.857142857134,32142.0,Edge,27995.0,2019,9182
3GKALMEV6LL201033,Pete Moore,Gmc,2600.0,3092.0,Terrain,27995.0,2020,0
2C3CDZAG7KH672156,Pete Moore,Dodge,40681.25,9222.0,Challenger,28995.0,2019,9625
2C3CDXHG9KH585028,Pete Moore,Dodge,26425.0,39023.0,Charger,28995.0,2019,9622
1FTYR1YMXKKA89492,Pete Moore,Ford,2600.0,14259.0,Transit Van,28995.0,2019,0
1GKKNPLSXHZ191759,Pete Moore,Gmc,23809.615384615387,62463.0,Acadia,28995.0,2017,7615
1N4AA6AP0JC409086,Pete Moore,Nissan,22955.0,22295.0,Maxima,28995.0,2018,8475
5N1DR2BN8LC604972,Pete Moore,Nissan,2600.0,7264.0,Pathfinder,28995.0,2020,0
1V2AP2CA4KC583169,Pete Moore,Volkswagen,31496.153846153848,15647.0,Atlas,28995.0,2019,9779
1GNKRHKD3HJ118912,Pete Moore,Chevrolet,22325.0,32366.0,Traverse,29575.0,2017,7732
1C4RJEBG0HC805227,Pete Moore,Jeep,29567.5,29765.0,Grand Cherokee,29575.0,2017,7671
3GCPCNECXJG204940,Pete Moore,Chevrolet,31433.796296296296,73046.0,Silverado 1500,29995.0,2018,8753
1GCWGBFG3L1141228,Pete Moore,Chevrolet,2600.0,36735.0,Express Cargo Van,29995.0,2020,0
1GKKNPLS4HZ188128,Pete Moore,Gmc,23809.615384615387,54973.0,Acadia,29995.0,2017,7615
5FNYF5H58HB010772,Pete Moore,Honda,26385.29411764706,21320.0,Pilot,29995.0,2017,7799
5N1AZ2BJ9LN137632,Pete Moore,Nissan,2600.0,3993.0,Murano,29995.0,2020,0
3VW6T7BU9LM016626,Pete Moore,Volkswagen,2600.0,5252.0,Jetta GLI,29995.0,2020,0
5GAERBKW9LJ102180,Pete Moore,Buick,2600.0,28092.0,Enclave,30995.0,2020,0
1GNSCBKC9FR715728,Pete Moore,Chevrolet,28716.66666666667,106123.0,Tahoe,30995.0,2015,6950
7FARW1H93KE000517,Pete Moore,Honda,26287.5,14244.0,CR-V,30995.0,2019,9667
5N1DL0MN0HC519764,Pete Moore,Infiniti,25525.0,30982.0,QX60,30995.0,2017,7838
3GCPCREC7FG116247,Pete Moore,Chevrolet,24288.235294117647,49554.0,Silverado 1500,31995.0,2015,7181
1GTV2LECXHZ141119,Pete Moore,Gmc,30288.888888888887,45140.0,Sierra 1500,31995.0,2017,7596
SALCP2RX9JH770858,Pete Moore,Land rover,31235.0,8483.0,Discovery Sport,31995.0,2018,9040
1C6RR6FT9HS574234,Pete Moore,Ram,28240.83333333333,27793.0,1500,32975.0,2017,7789
1GYKNERS3KZ243662,Pete Moore,Cadillac,33517.857142857145,42926.0,XT5,32995.0,2019,9285
1GNERGKW5KJ289242,Pete Moore,Chevrolet,32185.41666666667,19644.0,Traverse,32995.0,2019,9319
2C3CDXHG5KH713782,Pete Moore,Dodge,26425.0,9480.0,Charger,32995.0,2019,9622
1FA6P8CF7H5303009,Pete Moore,Ford,26952.777777777777,9984.0,Mustang,32995.0,2017,7717
1C4BJWDG6HL677984,Pete Moore,Jeep,2600.0,23024.0,Wrangler Unlimited,32995.0,2017,0
3TMAZ5CN6JM056991,Pete Moore,Toyota,33559.67741935484,17800.0,Tacoma,32995.0,2018,8994
1GYKNCRSXHZ249486,Pete Moore,Cadillac,27295.83333333333,22671.0,XT5,33995.0,2017,7585
5FNYF5H51KB027453,Pete Moore,Honda,33450.0,20543.0,Pilot,33995.0,2019,9624
KM8R14HE2LU063833,Pete Moore,Hyundai,2600.0,21247.0,Palisade,33995.0,2020,0
3GCPCREC9HG435877,Pete Moore,Chevrolet,29153.22580645161,44364.0,Silverado 1500,34995.0,2017,7788
1GCVKREC0JZ225099,Pete Moore,Chevrolet,31433.796296296296,28110.0,Silverado 1500,34995.0,2018,8753
2GNAXYEX5L6120125,Pete Moore,Chevrolet,2600.0,15663.0,Equinox,34995.0,2020,0
1GKKNPLS6HZ192455,Pete Moore,Gmc,23809.615384615387,18549.0,Acadia,34995.0,2017,7615
1C6RR7KM9KS721132,Pete Moore,Ram,,4656.0,1500 Classic,34995.0,2019,9685
1V2LR2CA7KC532655,Pete Moore,Volkswagen,31496.153846153848,11521.0,Atlas,34995.0,2019,9779
1GCVKREH7JZ317516,Pete Moore,Chevrolet,31433.796296296296,20090.0,Silverado 1500,35575.0,2018,8753
1GYKNCRS5HZ133242,Pete Moore,Cadillac,27295.83333333333,25995.0,XT5,35995.0,2017,7585
3GCPWBEH5KG239985,Pete Moore,Chevrolet,39582.738095238084,5.0,Silverado 1500,35995.0,2019,9174
1FTEW1CP7HKD06017,Pete Moore,Ford,33840.625,57451.0,F-150,35995.0,2017,7787
1V2WR2CA8KC592098,Pete Moore,Volkswagen,31496.153846153848,2762.0,Atlas,35995.0,2019,9779
1GCVKREC0HZ352722,Pete Moore,Chevrolet,29153.22580645161,23148.0,Silverado 1500,36995.0,2017,7788
1GCVKREC9JZ196427,Pete Moore,Chevrolet,31433.796296296296,23286.0,Silverado 1500,36995.0,2018,8753
1C6RR7PM6GS211241,Pete Moore,Ram,25197.580645161288,64611.0,1500,36995.0,2016,7543
1GCVKREC8HZ121213,Pete Moore,Chevrolet,29153.22580645161,10850.0,Silverado 1500,37995.0,2017,7788
1FTEW1EP7JKF32870,Pete Moore,Ford,34787.5,34768.0,F-150,37995.0,2018,8096
1GCRWCED5LZ142072,Pete Moore,Chevrolet,2600.0,26359.0,Silverado 1500,38995.0,2020,0
1GNERHKW5LJ197135,Pete Moore,Chevrolet,2600.0,5053.0,Traverse,38995.0,2020,0
1FMJK1HT0KEA35481,Pete Moore,Ford,2600.0,44701.0,Expedition Max,38995.0,2019,0
1FMJK1HT9KEA28464,Pete Moore,Ford,2600.0,38126.0,Expedition Max,38995.0,2019,0
3GTU2NEC2HG151800,Pete Moore,Gmc,30288.888888888887,86769.0,Sierra 1500,38995.0,2017,7596
4S4WMARD4K3479224,Pete Moore,Subaru,,19313.0,Ascent,38995.0,2019,9140
3TMGZ5AN5JM184376,Pete Moore,Toyota,33559.67741935484,35285.0,Tacoma,38995.0,2018,8994
3GCPCSEC7JG226585,Pete Moore,Chevrolet,31433.796296296296,35455.0,Silverado 1500,39995.0,2018,8753
3GCPYBEH8KG176097,Pete Moore,Chevrolet,39582.738095238084,10854.0,Silverado 1500,39995.0,2019,9174
1GCPWCED8LZ121286,Pete Moore,Chevrolet,2600.0,16858.0,Silverado 1500,39995.0,2020,0
1FTEW1E58JFB08041,Pete Moore,Ford,34787.5,41045.0,F-150,39995.0,2018,8096
3GTP1NEC9HG337415,Pete Moore,Gmc,30288.888888888887,27636.0,Sierra 1500,39995.0,2017,7596
1C6RR7HT2JS102384,Pete Moore,Ram,30664.204545454544,30159.0,1500,39995.0,2018,8947
1GTG6EEN1J1306831,Pete Moore,Gmc,29215.0,12416.0,Canyon,40995.0,2018,8877
1GTR9CED7KZ426860,Pete Moore,Gmc,,5683.0,Sierra 1500,40995.0,2019,9254
1C4HJXEG1KW551682,Pete Moore,Jeep,2600.0,19758.0,Wrangler Unlimited,40995.0,2019,0
5TDGZRAH0LS001390,Pete Moore,Toyota,2600.0,11541.0,Highlander,40995.0,2020,0
1GNSCBKC1HR407164,Pete Moore,Chevrolet,37837.5,43145.0,Tahoe,41995.0,2017,7729
3TMDZ5BN1LM083033,Pete Moore,Toyota,2600.0,6123.0,Tacoma 4WD,41995.0,2020,0
1GB2CUEG6JZ342583,Pete Moore,Chevrolet,,33114.0,Silverado 2500HD,42995.0,2018,8874
1GNSCHKC0KR385636,Pete Moore,Chevrolet,50075.0,43233.0,Suburban,42995.0,2019,9617
3GCUKSEC6JG608211,Pete Moore,Chevrolet,31433.796296296296,29452.0,Silverado 1500,43995.0,2018,8753
3GCUYDEDXKG298665,Pete Moore,Chevrolet,39582.738095238084,7394.0,Silverado 1500,44775.0,2019,9174
3GCUKSEC3JG563096,Pete Moore,Chevrolet,31433.796296296296,35744.0,Silverado 1500,44995.0,2018,8753
1GCPWDEDXKZ115705,Pete Moore,Chevrolet,39582.738095238084,16291.0,Silverado 1500,44995.0,2019,9174
1GNSKHKC3KR372558,Pete Moore,Chevrolet,50075.0,39356.0,Suburban,44995.0,2019,9617
1GNSKHKC4KR365229,Pete Moore,Chevrolet,50075.0,37174.0,Suburban,44995.0,2019,9617
1G1FH3D78L0103451,Pete Moore,Chevrolet,2600.0,12584.0,Camaro,44995.0,2020,0
1C6SRFFT6KN810314,Pete Moore,Ram,34592.41071428572,1423.0,1500,44995.0,2019,9178
1GNSCBKC6KR130700,Pete Moore,Chevrolet,44720.83333333334,42332.0,Tahoe,45995.0,2019,9618
1GNSKBKC9KR376238,Pete Moore,Chevrolet,44720.83333333334,38130.0,Tahoe,46995.0,2019,9618
1GNSKHKC6LR154602,Pete Moore,Chevrolet,2600.0,38303.0,Suburban,46995.0,2020,0
1GNSKBKC8KR392771,Pete Moore,Chevrolet,44720.83333333334,33732.0,Tahoe,47995.0,2019,9618
1GNSKBKC0LR112925,Pete Moore,Chevrolet,2600.0,45355.0,Tahoe,47995.0,2020,0
3GNKBLRS9LS663869,Pete Moore,Chevrolet,2600.0,547.0,Blazer,48995.0,2020,0
1GCUYEET6LZ255701,Pete Moore,Chevrolet,2600.0,14666.0,Silverado 1500,49995.0,2020,0
1GNEVNKW8LJ153396,Pete Moore,Chevrolet,2600.0,8953.0,Traverse,49995.0,2020,0
3GCUYEETXLG250095,Pete Moore,Chevrolet,2600.0,5372.0,Silverado 1500,52995.0,2020,0
1C6RREKT6LN133877,Pete Moore,Ram,2600.0,12700.0,1500,54995.0,2020,0
3GCUYGET9LG264775,Pete Moore,Chevrolet,2600.0,2435.0,Silverado 1500,59995.0,2020,0
W1X8ED3Y4LT027251,Pete Moore,Mercedes-benz,2600.0,7.0,Sprinter Cargo Van,59995.0,2020,0
1GYS3HKJ3LR145385,Pete Moore,Cadillac,2600.0,28857.0,Escalade ESV,64995.0,2020,0
1GC4YPEY2LF146743,Pete Moore,Chevrolet,2600.0,12963.0,Silverado 2500HD,65995.0,2020,0
1GC1KTEY6KF244959,Pete Moore,Chevrolet,,13815.0,Silverado 2500HD,66995.0,2019,9716
1GT12SEY4KF270180,Pete Moore,Gmc,,31597.0,Sierra 2500HD,66995.0,2019,9718
4T1BF3EK3BU622747,Mc Kenzie Motors,Toyota,8450.0,126672.0,Camry,9490.0,2011,5764
1HGCP26419A106870,Mc Kenzie Motors,Honda,2600.0,81647.0,Accord Sedan,9990.0,2009,0
1GKKRNED1CJ395980,Mc Kenzie Motors,Gmc,,82616.0,Acadia,11490.0,2012,6219
5NPE34AF4FH180876,Mc Kenzie Motors,Hyundai,12853.125,128688.0,Sonata,11990.0,2015,7019
5GAKRCED5CJ307160,Mc Kenzie Motors,Buick,10778.125,111205.0,Enclave,12490.0,2012,6220
3MZBM1W71GM313201,Mc Kenzie Motors,Mazda,2600.0,34873.0,Mazda3,15490.0,2016,0
5NPD84LF3KH475648,Mc Kenzie Motors,Hyundai,16163.636363636364,28233.0,Elantra,15990.0,2019,9724
KMHD84LFXHU283265,Mc Kenzie Motors,Hyundai,13708.333333333336,41166.0,Elantra,15990.0,2017,7556
3FA6P0RU3JR131894,Mc Kenzie Motors,Ford,2600.0,70828.0,Fusion Hybrid,16490.0,2018,0
3GYFNBE30ES657322,Mc Kenzie Motors,Cadillac,,67452.0,SRX,16490.0,2014,6735
KMHH35LE7KU089829,Mc Kenzie Motors,Hyundai,,28660.0,Elantra GT,16990.0,2019,9725
5NPE24AF8JH697335,Mc Kenzie Motors,Hyundai,19606.666666666668,24537.0,Sonata,16990.0,2018,8220
1G11F5SL1FF142900,Mc Kenzie Motors,Chevrolet,11880.0,25792.0,Malibu,16990.0,2015,7050
KNDPM3AC9J7459226,Mc Kenzie Motors,Kia,18808.33333333333,49385.0,Sportage,17490.0,2018,8657
2GKFLSE38F6227523,Mc Kenzie Motors,Gmc,13931.818181818182,55371.0,Terrain,17490.0,2015,7054
1HGCR2F35HA220631,Mc Kenzie Motors,Honda,2600.0,51196.0,Accord Sedan,17990.0,2017,0
KNDPC3A68G7807183,Mc Kenzie Motors,Kia,15529.166666666664,41631.0,Sportage,17990.0,2016,7442
1G1BE5SM2J7216926,Mc Kenzie Motors,Chevrolet,14075.0,3303.0,Cruze,18490.0,2018,9033
1G1ZD5ST7JF117078,Mc Kenzie Motors,Chevrolet,17780.0,30886.0,Malibu,18490.0,2018,8634
1N4AL3AP8JC155569,Mc Kenzie Motors,Nissan,17560.0,41864.0,Altima,18490.0,2018,8473
5NPE34AB2HH443818,Mc Kenzie Motors,Hyundai,17156.81818181818,36673.0,Sonata,18990.0,2017,7737
1G1ZE5ST9HF271556,Mc Kenzie Motors,Chevrolet,16730.0,11973.0,Malibu,19990.0,2017,7802
KMHTH6AB5KU005954,Mc Kenzie Motors,Hyundai,20462.5,35011.0,Veloster,19990.0,2019,9179
4S3BNAN66H3008238,Mc Kenzie Motors,Subaru,17825.0,13412.0,Legacy,19990.0,2017,7699
1GKKVTKD3EJ313187,Mc Kenzie Motors,Gmc,14916.666666666664,88474.0,Acadia,19990.0,2014,6737
W04WT3N54GG046773,Mc Kenzie Motors,Buick,17237.5,41330.0,Cascada,20490.0,2016,7273
19XFC2F72JE000513,Mc Kenzie Motors,Honda,2600.0,25917.0,Civic Sedan,20490.0,2018,0
1G1ZD5ST7KF115803,Mc Kenzie Motors,Chevrolet,19395.83333333333,9235.0,Malibu,20990.0,2019,9318
4S3BNAF66K3023263,Mc Kenzie Motors,Subaru,22665.0,13602.0,Legacy,20990.0,2019,9582
1N4AL3AP6JC225859,Mc Kenzie Motors,Nissan,17560.0,16665.0,Altima,20990.0,2018,8473
1HGCR2F12HA260745,Mc Kenzie Motors,Honda,2600.0,45653.0,Accord Sedan,20990.0,2017,0
1HGCV1F19KA040662,Mc Kenzie Motors,Honda,2600.0,7487.0,Accord Sedan,21990.0,2019,0
1N6AD0ER0JN732730,Mc Kenzie Motors,Nissan,23694.04761904762,34963.0,Frontier,22490.0,2018,9037
JN8AT2MT4HW146166,Mc Kenzie Motors,Nissan,17195.0,32657.0,Rogue,22490.0,2017,7760
1G4ZN5SS5HU179530,Mc Kenzie Motors,Buick,21630.0,24407.0,LaCrosse,23490.0,2017,7591
5J6RW1H5XJL009097,Mc Kenzie Motors,Honda,24120.0,24271.0,CR-V,23490.0,2018,8011
W04WT3N50GG039187,Mc Kenzie Motors,Buick,17237.5,27603.0,Cascada,23990.0,2016,7273
2GNAXNEX9J6220157,Mc Kenzie Motors,Chevrolet,19556.666666666668,35684.0,Equinox,24990.0,2018,7991
JN8AT2MT8JW461820,Mc Kenzie Motors,Nissan,18752.5,19350.0,Rogue,24990.0,2018,8478
1C4PJMDX4KD237452,Mc Kenzie Motors,Jeep,22575.0,24723.0,Cherokee,26990.0,2019,9135
4T1B61HK9JU518729,Mc Kenzie Motors,Toyota,23007.5,39746.0,Camry,26990.0,2018,8073
1G6AR5SX2G0196523,Mc Kenzie Motors,Cadillac,2600.0,40629.0,CTS Sedan,26990.0,2016,0
