,Dealer,Manufacturer,MarketValue,Mileage,Model,Price,VIN,Year,modelYearId
1365,Sandy Sansing,Chevrolet,40809.375,39632.0,Suburban,47989,1GNSKHKC4HR351517,2017,7730
1366,Sandy Sansing,GMC,30288.88888888889,44642.0,Sierra 1500,47991,3GTU2NEC5HG280324,2017,7596
1367,Sandy Sansing,Ford,33840.625,49234.0,F-150,47991,1FTEW1EF9HFA81029,2017,7787
1368,Sandy Sansing,Toyota,2600.0,17480.0,Tundra 4WD,47998,5TFDW5F18KX819412,2019,0
1369,Sandy Sansing,Ram,2600.0,20142.0,1500,48525,1C6SRFLT8LN270289,2020,0
1370,Sandy Sansing,BMW,42012.5,39672.0,7 Series,48885,WBA7F2C35HG423056,2017,7635
1371,Sandy Sansing,Ford,2600.0,20004.0,Explorer,48991,1FM5K8GC0LGB43648,2020,0
1372,Sandy Sansing,Chevrolet,39582.73809523809,27163.0,Silverado 1500,48991,1GCUYDED1KZ100233,2019,9174
1373,Sandy Sansing,BMW,42200.0,37827.0,X6,48998,5UXKU2C38H0U29072,2017,7792
1374,Sandy Sansing,Ram,34592.41071428572,20485.0,1500,49725,1C6SRFJT8KN638665,2019,9178
1375,Sandy Sansing,Chevrolet,,74093.0,Silverado 2500HD,49760,1GC1KSEY5KF208450,2019,9716
1376,Sandy Sansing,BMW,2600.0,20165.0,4 Series,49885,WBA4Z1C06LEE52048,2020,0
1377,Sandy Sansing,Chevrolet,2600.0,20245.0,Tahoe,49974,1GNSKBKCXLR153031,2020,0
1378,Sandy Sansing,Lexus,49300.0,28107.0,GX,49988,JTJBM7FX5K5219016,2019,9742
1379,Sandy Sansing,Ford,2600.0,24360.0,F-150,49989,1FTEW1C46LFA50847,2020,0
1380,Sandy Sansing,Toyota,45196.875,40508.0,Sequoia,49995,5TDJY5G1XKS166325,2019,9775
1381,Sandy Sansing,GMC,,96397.0,Sierra 2500HD,49995,1GT12UEY9HF122868,2017,7809
1382,Sandy Sansing,Volvo,49322.72727272727,29197.0,XC90,49998,YV4A22PL6K1486107,2019,9632
1383,Sandy Sansing,Chevrolet,31433.796296296296,18509.0,Silverado 1500,50000,3GCUKTEJ6JG301190,2018,8753
1384,Sandy Sansing,Chevrolet,,47853.0,Silverado 2500HD,50325,1GC1KSEY6KF208327,2019,9716
1385,Sandy Sansing,GMC,44628.125,25687.0,Yukon,50991,1GKS1BKC4KR188372,2019,9619
1386,Sandy Sansing,Dodge,40681.25,10338.0,Challenger,50995,2C3CDZFJXKH570659,2019,9625
1387,Sandy Sansing,INFINITI,51683.333333333336,41403.0,QX80,51222,JN8AZ2NE9K9230410,2019,9268
1388,Sandy Sansing,Ford,2600.0,39420.0,Expedition Max,51472,1FMJK2AT0KEA58386,2019,0
1389,Sandy Sansing,Chevrolet,39582.73809523809,10777.0,Silverado 1500,51500,3GCUYEED1KG287320,2019,9174
1390,Sandy Sansing,BMW,2600.0,50476.0,X5 M,51888,5YMKT6C52G0R78673,2016,0
1391,Sandy Sansing,Ford,2600.0,58354.0,Super Duty F-250 SRW,51950,1FT7W2BT7KEC16627,2019,0
1392,Sandy Sansing,GMC,,17410.0,Sierra 1500,52500,3GTU9DED1KG259248,2019,9254
1393,Sandy Sansing,Ford,47048.4375,17741.0,Expedition,52635,1FMJU1KT4KEA53341,2019,9655
1394,Sandy Sansing,Ford,2600.0,48359.0,Super Duty F-250 SRW,52881,1FT7W2BT3KEC17211,2019,0
1395,Sandy Sansing,BMW,40200.0,32444.0,6 Series,52889,WBA6D4C55HD977858,2017,7693
1396,Sandy Sansing,Audi,,25946.0,Q7,53000,WA1VAAF7XKD026897,2019,9611
1397,Sandy Sansing,Chevrolet,,43488.0,Silverado 2500HD,53320,1GC1KSEY7KF242146,2019,9716
1398,Sandy Sansing,Chevrolet,,34836.0,Tahoe,53335,1GNSKCKC3JR151334,2018,8294
1399,Sandy Sansing,Jeep,2600.0,13464.0,Gladiator,53525,1C6JJTBG4LL100612,2020,0
1400,Sandy Sansing,Ram,34592.41071428572,14845.0,1500,53995,1C6SRFLTXKN687959,2019,9178
1401,Sandy Sansing,BMW,42200.0,16013.0,X6,54885,5UXKU6C30H0W38524,2017,7792
1402,Sandy Sansing,BMW,33047.916666666664,12917.0,4 Series,54985,WBA4Z5C59JEA32767,2018,8156
1403,Sandy Sansing,Chevrolet,,34467.0,Silverado 2500HD,54987,1GC1KWE81GF109705,2016,7509
1404,Sandy Sansing,Jeep,2600.0,16733.0,Gladiator,54995,1C6JJTBGXLL100629,2020,0
1405,Sandy Sansing,Ram,34016.379310344826,59567.0,2500,56000,3C6UR5CL0JG222827,2018,8948
1406,Sandy Sansing,Ford,2600.0,68889.0,Super Duty F-250 SRW,56991,1FT7W2BT0HED64370,2017,0
1407,Sandy Sansing,Ford,2600.0,27182.0,F-150,56991,1FTEW1E49LFA23302,2020,0
1408,Sandy Sansing,Ford,38535.795454545456,23257.0,F-150,56991,1FTEW1E45KFA44887,2019,9675
1409,Sandy Sansing,BMW,2600.0,5029.0,X5,57885,5UXCR4C05LLW64592,2020,0
1410,Sandy Sansing,Ford,2600.0,10969.0,Super Duty F-350 DRW,57991,1FT8W3DT7JEC36267,2018,0
1411,Sandy Sansing,Ford,34787.5,26975.0,F-150,57991,1FTEW1EG4JFB69663,2018,8096
1412,Sandy Sansing,Ford,2600.0,73748.0,Super Duty F-250 SRW,58640,1FT7W2BT3KEE24388,2019,0
1413,Sandy Sansing,Ford,38535.795454545456,13362.0,F-150,58991,1FTFW1E42KFA44530,2019,9675
1414,Sandy Sansing,Ford,2600.0,10834.0,Super Duty F-250 SRW,58991,1FT7W2BT0LEC23338,2020,0
1415,Sandy Sansing,Ford,38535.795454545456,24316.0,F-150,59991,1FTEW1E44KFA44475,2019,9675
1416,Sandy Sansing,GMC,46181.25,37971.0,Yukon XL,61111,1GKS2HKJ6KR397952,2019,9620
1417,Sandy Sansing,Ford,2600.0,75320.0,Super Duty F-250 SRW,61991,1FT7W2BT0HED31076,2017,0
1418,Sandy Sansing,Ford,2600.0,63908.0,Super Duty F-250 SRW,62590,1FT7W2BT9KEC89966,2019,0
1419,Sandy Sansing,Ford,2600.0,69883.0,Super Duty F-250 SRW,62950,1FT7W2BT5KED13888,2019,0
1420,Sandy Sansing,Ford,2600.0,56612.0,Super Duty F-250 SRW,62991,1FT7W2BT3KED64161,2019,0
1421,Sandy Sansing,Ford,38535.795454545456,38622.0,F-150,63991,1FTFW1RG7KFA08532,2019,9675
1422,Sandy Sansing,Ram,,5.0,3500,64725,3C63R3LL6KG627561,2019,9766
1423,Sandy Sansing,GMC,,36372.0,Sierra 2500HD,64991,1GT12UEYXJF280349,2018,8879
1424,Sandy Sansing,Ford,2600.0,23442.0,Super Duty F-250 SRW,64991,1FT7W2BT6HEF46753,2017,0
1425,Sandy Sansing,Chevrolet,44720.833333333336,14058.0,Tahoe,66250,1GNSKCKJ5KR405268,2019,9618
1426,Sandy Sansing,Ford,2600.0,34354.0,Super Duty F-250 SRW,68991,1FT7W2BT4HED84539,2017,0
1427,Sandy Sansing,Ford,2600.0,48681.0,Super Duty F-250 SRW,69991,1FT7W2BT4HED91748,2017,0
1428,Sandy Sansing,BMW,54325.0,17331.0,X5,76488,5UXJU2C51KLN64283,2019,9584
1429,Sandy Sansing,Ford,2600.0,30417.0,Super Duty F-350 DRW,77991,1FT8W3DT4KEC78090,2019,0
1430,Sandy Sansing,BMW,2600.0,7998.0,M4,78498,WBS4Z9C0XL5P04861,2020,0
1431,Sandy Sansing,BMW,2600.0,19183.0,X6 M,87488,5YMKW8C53K0Y75063,2019,0
1432,Sandy Sansing,Chrysler,11106.25,116879.0,Town & Country,Please Call for Price,2C4RC1BG3ER435011,2014,6834
1433,Sandy Sansing,Honda,2600.0,50643.0,Civic Hatchback,Please Call for Price,SHHFK7G20JU209521,2018,0
1434,Sandy Sansing,Jeep,23700.0,37557.0,Wrangler,Please Call for Price,1C4AJWAG6EL208762,2014,6903
1435,Sandy Sansing,Ram,,15143.0,1500 Classic,Please Call for Price,1C6RR7ST1KS553185,2019,9685
1436,Sandy Sansing,Ram,,32078.0,1500 Classic,Please Call for Price,1C6RR6LT6KS563946,2019,9685
1437,Sandy Sansing,Ram,30664.204545454544,50877.0,1500,Please Call for Price,1C6RR6GT5JS105369,2018,8947
1438,Sandy Sansing,Chevrolet,15935.0,6907.0,Cruze,Please Call for Price,1G1BE5SM8K7104052,2019,9566
1439,Sandy Sansing,Ford,2600.0,48119.0,Expedition Max,Please Call for Price,1FMJK1HT7KEA52861,2019,0
1440,Sandy Sansing,Chevrolet,11487.5,39846.0,Cruze,Please Call for Price,1G1BG5SMXG7304321,2016,7378
1441,Sandy Sansing,Ford,16835.714285714286,0.0,EcoSport,Please Call for Price,MAJ6S3KL3KC309837,2019,9653
1442,Sandy Sansing,Hyundai,17362.5,11913.0,Tucson,Please Call for Price,KM8J3CA44HU408712,2017,7736
1443,Sandy Sansing,Chevrolet,,60068.0,Corvette,Please Call for Price,1G1YY36U565114295,2006,4454
1444,Sandy Sansing,Kia,,56142.0,Rio,Please Call for Price,KNADM4A31G6606403,2016,7351
1445,Sandy Sansing,Honda,,32088.0,Odyssey,Please Call for Price,5FNRL6H73JB091481,2018,8017
1446,Sandy Sansing,Nissan,38241.666666666664,40220.0,Armada,Please Call for Price,JN8AY2ND3K9090994,2019,9755
1447,Sandy Sansing,Hyundai,7585.0,108871.0,Elantra,Please Call for Price,5NPDH4AE9DH324732,2013,6392
1448,Sandy Sansing,Honda,4878.571428571428,169053.0,Odyssey,Please Call for Price,5FNRL38456B044237,2006,4389
1449,Sandy Sansing,Jeep,,125423.0,Grand Cherokee,Please Call for Price,1J4GR48K96C325569,2006,4365
1450,Sandy Sansing,Dodge,,195844.0,Charger,Please Call for Price,2B3KA43G68H181930,2008,5032
1451,Sandy Sansing,Chevrolet,2600.0,2489.0,Traverse,Please Call for Price,1GNERKKW3LJ196675,2020,0
1452,Sandy Sansing,Hyundai,,46858.0,Santa Fe,Please Call for Price,KM8SR4HF9GU142487,2016,7410
1453,Sandy Sansing,Cadillac,2600.0,25561.0,ATS Sedan,Please Call for Price,1G6AA5RX0J0176159,2018,0
1454,Sandy Sansing,Ford,18538.333333333332,57544.0,Fusion,Please Call for Price,3FA6P0HD3JR238218,2018,8674
1455,Sandy Sansing,Toyota,22533.333333333332,27108.0,Prius,Please Call for Price,JTDKARFU1K3072220,2019,9774
1456,Sandy Sansing,Chevrolet,32185.416666666668,41901.0,Traverse,Please Call for Price,1GNERFKW7KJ137330,2019,9319
1457,Sandy Sansing,Chevrolet,21620.0,30981.0,Equinox,Please Call for Price,2GNAXKEV1K6213833,2019,9616
1458,Sandy Sansing,Chevrolet,21620.0,8926.0,Equinox,Please Call for Price,2GNAXKEV4K6238662,2019,9616
1459,Sandy Sansing,Chevrolet,2600.0,5500.0,Traverse,Please Call for Price,1GNEVHKW0LJ227587,2020,0
1460,Sandy Sansing,GMC,46181.25,48248.0,Yukon XL,Please Call for Price,1GKS2GKC3KR399086,2019,9620
1461,Sandy Sansing,Ford,18538.333333333332,64417.0,Fusion,Please Call for Price,3FA6P0HD2JR280041,2018,8674
1462,Sandy Sansing,Mercedes-Benz,,114919.0,CLK,Please Call for Price,WDBTK75G75T052607,2005,4065
1463,Sandy Sansing,Nissan,26712.5,21365.0,Titan,Please Call for Price,1N6AA1E5XHN509682,2017,7634
1464,Sandy Sansing,Chevrolet,,161839.0,Tahoe,Please Call for Price,1GNFC13J57R101267,2007,4545
1465,Sandy Sansing,Chevrolet,28238.095238095237,27569.0,Colorado,Please Call for Price,1GCGTEEN9J1200636,2018,8873
1466,Sandy Sansing,Ford,33497.22222222222,30622.0,Mustang,Please Call for Price,1FATP8UH2K5158875,2019,9185
1467,Sandy Sansing,Jeep,2600.0,73472.0,Wrangler Unlimited,Please Call for Price,1C4BJWDG9FL544438,2015,0
1468,Sandy Sansing,Ford,,107734.0,Fusion,Please Call for Price,3FA6P0H79FR248298,2015,7053
1469,Sandy Sansing,Ram,30664.204545454544,24047.0,1500,Please Call for Price,1C6RR6FT3JS325479,2018,8947
1470,Sandy Sansing,Kia,17025.0,10817.0,Optima,Please Call for Price,5XXGT4L30HG127781,2017,7630
1471,Sandy Sansing,Chevrolet,13439.285714285714,6588.0,Cruze,Please Call for Price,1G1BE5SM6H7145224,2017,7612
1472,Sandy Sansing,GMC,25994.64285714286,45914.0,Canyon,Please Call for Price,1GTG6CEN4H1257381,2017,7587
1473,Sandy Sansing,Cadillac,2600.0,14172.0,ATS Sedan,Please Call for Price,1G6AB5RA3G0115700,2016,0
1474,Sandy Sansing,Toyota,30339.772727272728,40419.0,Tacoma,Please Call for Price,5TFAZ5CN6HX048796,2017,7761
1475,Sandy Sansing,Ford,34787.5,26154.0,F-150,Please Call for Price,1FTEX1CP8JFB96252,2018,8096
1476,Sandy Sansing,Chevrolet,31433.796296296296,49813.0,Silverado 1500,Please Call for Price,3GCUKREC3JG557033,2018,8753
1477,Sandy Sansing,Nissan,16458.333333333332,29003.0,Rogue Sport,Please Call for Price,JN1BJ1CP6HW034606,2017,8095
1478,Sandy Sansing,Toyota,33559.67741935484,43329.0,Tacoma,Please Call for Price,5TFAZ5CN6JX055608,2018,8994
1479,Sandy Sansing,Jeep,20057.14285714286,27054.0,Renegade,Please Call for Price,ZACNJABB5KPK86798,2019,9683
1480,Sandy Sansing,Nissan,21515.0,41537.0,Maxima,Please Call for Price,1N4AA6AP8HC379765,2017,7752
1481,Sandy Sansing,Ford,38535.795454545456,48572.0,F-150,Please Call for Price,1FTEW1E44KKD30110,2019,9675
1482,Sandy Sansing,GMC,29215.0,27641.0,Canyon,Please Call for Price,1GTG5CEN8J1244366,2018,8877
1483,Sandy Sansing,Ford,29863.46153846154,3974.0,Ranger,Please Call for Price,1FTER4FH8KLB19710,2019,9180
1484,Sandy Sansing,Chevrolet,29688.095238095237,24551.0,Colorado,Please Call for Price,1GCGSBEN0K1191974,2019,9573
1485,Sandy Sansing,Ford,15770.0,32029.0,Escape,Please Call for Price,1FMCU0GD1HUF05037,2017,7588
1486,Sandy Sansing,Chevrolet,16300.0,95580.0,Traverse,Please Call for Price,1GNKRHKD6FJ156406,2015,7047
1487,Sandy Sansing,Ram,28240.833333333332,60534.0,1500,Please Call for Price,1C6RR7GT6HS635916,2017,7789
1488,Sandy Sansing,Jeep,,27498.0,Wrangler,Please Call for Price,1C4BJWCG6DL516871,2013,6499
1489,Sandy Sansing,Ram,34592.41071428572,60955.0,1500,Please Call for Price,1C6SRFJT3KN513511,2019,9178
1490,Sandy Sansing,Ram,2600.0,6457.0,1500,Please Call for Price,1C6SRFHT6LN293224,2020,0
1491,Sandy Sansing,Toyota,,152600.0,Tacoma,Please Call for Price,5TENL42N91Z819099,2001,2802
1492,Sandy Sansing,Kia,,39841.0,Rio,Please Call for Price,KNADC123726147905,2002,3289
1493,Sandy Sansing,Hyundai,17362.5,26932.0,Tucson,Please Call for Price,KM8J33A2XHU460716,2017,7736
1494,Sandy Sansing,Cadillac,16985.714285714286,62866.0,SRX,Please Call for Price,3GYFNBE32FS637915,2015,7039
1495,Sandy Sansing,Chevrolet,2600.0,11588.0,Equinox,Please Call for Price,3GNAXHEV8LS535018,2020,0
1496,Sandy Sansing,Jeep,,24913.0,Compass,Please Call for Price,3C4NJCBBXHT617374,2017,7816
1497,Sandy Sansing,Chevrolet,2600.0,40271.0,Silverado 1500 LD,Please Call for Price,2GCRCPEC0K1152331,2019,0
1498,Sandy Sansing,Chevrolet,13439.285714285714,55351.0,Cruze,Please Call for Price,1G1BE5SM0H7190322,2017,7612
1499,Sandy Sansing,Nissan,15421.42857142857,14269.0,Altima,Please Call for Price,1N4AL3APXHN365184,2017,7756
1500,Sandy Sansing,Chevrolet,,151293.0,Cruze,Please Call for Price,1G1PF5S94B7301041,2011,5505
1501,Sandy Sansing,Lexus,34041.666666666664,35151.0,RX,Please Call for Price,2T2ZZMCA9HC066374,2017,7720
1502,Sandy Sansing,Buick,17510.0,71276.0,Enclave,Please Call for Price,5GAKRCKD2FJ275907,2015,7038
1503,Sandy Sansing,GMC,,44056.0,Sierra 2500HD,Please Call for Price,1GT12UEY6JF196951,2018,8879
1504,Sandy Sansing,Volkswagen,2600.0,227234.0,Passat Sedan,Please Call for Price,WVWAK73C96P119999,2006,0
1505,Sandy Sansing,Chevrolet,,8810.0,Camaro,Please Call for Price,2G1FT3DW1D9238297,2013,6471
1506,Sandy Sansing,Chevrolet,24288.235294117647,65400.0,Silverado 1500,Please Call for Price,1GCRCREC6FZ349299,2015,7181
1507,Sandy Sansing,Ram,2600.0,11558.0,1500,Please Call for Price,1C6SRFJT6LN236550,2020,0
1508,Sandy Sansing,Toyota,23914.70588235294,51902.0,RAV4,Please Call for Price,JTMWFREV7JJ168280,2018,8138
1509,Sandy Sansing,Chevrolet,7066.666666666667,171411.0,Equinox,Please Call for Price,2GNALBEC9B1216373,2011,6037
1510,Sandy Sansing,Chevrolet,39582.73809523809,25711.0,Silverado 1500,Please Call for Price,1GCUYEED2KZ114311,2019,9174
1511,Sandy Sansing,Chevrolet,29688.095238095237,11977.0,Colorado,Please Call for Price,1GCGSDEN5K1160604,2019,9573
1512,Sandy Sansing,Jeep,14075.0,118982.0,Grand Cherokee,Please Call for Price,1C4RJFAGXCC346076,2012,6270
1513,Sandy Sansing,Jeep,2600.0,98728.0,Wrangler JK Unlimited,Please Call for Price,1C4BJWFG6JL828731,2018,0
1514,Sandy Sansing,Chevrolet,25434.375,51403.0,Camaro,Please Call for Price,2G1FD3D30F9158950,2015,7045
1515,Sandy Sansing,Jeep,2600.0,139870.0,Wrangler Unlimited,Please Call for Price,1J4HA5H1XBL616178,2011,0
1516,Sandy Sansing,Nissan,23171.875,32228.0,Pathfinder,Please Call for Price,5N1DR2MN4JC619799,2018,8477
1517,Sandy Sansing,Nissan,2600.0,101707.0,350Z,Please Call for Price,JN1BZ34D48M705050,2008,0
1518,Sandy Sansing,GMC,30288.88888888889,35114.0,Sierra 1500,Please Call for Price,3GTU2NEJ1HG260859,2017,7596
1519,Sandy Sansing,BMW,,133107.0,3 Series,Please Call for Price,WBAVC53577FZ75276,2007,4652
1520,Sandy Sansing,Acura,,185000.0,TL,Please Call for Price,19UUA5660YA063243,2000,2844
1521,Sandy Sansing,Suzuki,2600.0,0.0,Aerio,Please Call for Price,JS2RC41H225104821,2002,0
1522,Sandy Sansing,Nissan,22538.46153846154,19527.0,Altima,Please Call for Price,1N4BL4CV5KN327892,2019,9215
1523,Sandy Sansing,GMC,20995.454545454544,47875.0,Terrain,Please Call for Price,3GKALPEV3JL256487,2018,8056
1524,Sandy Sansing,Chevrolet,29153.225806451614,59382.0,Silverado 1500,Please Call for Price,3GCUKREC5HG399143,2017,7788
1525,Sandy Sansing,Chevrolet,26456.666666666668,37350.0,Colorado,Please Call for Price,1GCGTCEN9H1181391,2017,7871
1526,Sandy Sansing,Chevrolet,,70388.0,Silverado 1500,Please Call for Price,1GCNCPEX7CZ206878,2012,6291
1527,Sandy Sansing,Nissan,17720.833333333332,34021.0,Rogue Sport,Please Call for Price,JN1BJ1CP6JW160597,2018,8480
1528,Sandy Sansing,Chevrolet,28716.666666666668,79960.0,Tahoe,Please Call for Price,1GNSKBKC1FR644849,2015,6950
1529,Sandy Sansing,Chevrolet,,73572.0,Camaro,Please Call for Price,2G1FK1EJ1D9131311,2013,6471
1530,Sandy Sansing,Chevrolet,,66498.0,Malibu,Please Call for Price,1G1ZE5ST6GF274087,2016,7322
1531,Sandy Sansing,Chevrolet,2600.0,156315.0,Camaro,Please Call for Price,2G1FP22P4P2100907,1993,0
1532,Sandy Sansing,Nissan,33483.333333333336,24519.0,Titan,Please Call for Price,1N6AA1E60KN503180,2019,9763
1533,Sandy Sansing,Ram,34016.379310344826,44691.0,2500,Please Call for Price,3C6UR4GL3JG245538,2018,8948
1534,Sandy Sansing,Jeep,,14020.0,Wrangler,Please Call for Price,1C4AJWBG5HL565725,2017,7743
1535,Sandy Sansing,Chevrolet,16730.0,37231.0,Malibu,Please Call for Price,1G1ZE5ST2HF246773,2017,7802
1536,Sandy Sansing,BMW,37677.083333333336,18393.0,4 Series,Please Call for Price,WBA4J1C57KBM14666,2019,9294
1537,Sandy Sansing,Chevrolet,24288.235294117647,77334.0,Silverado 1500,Please Call for Price,3GCUKREC5FG512635,2015,7181
1538,Sandy Sansing,Chevrolet,10750.0,201704.0,Silverado 1500,Please Call for Price,3GCEC23089G279890,2009,5241
1539,Sandy Sansing,Ram,,136611.0,1500,Please Call for Price,3C6JR6AT4DG533046,2013,6398
1540,Sandy Sansing,Chevrolet,40809.375,26603.0,Suburban,Please Call for Price,1GNSCJKC8HR129048,2017,7730
1541,Sandy Sansing,Cadillac,,113400.0,ATS,Please Call for Price,1G6AB5RA2E0191163,2014,6728
1542,Sandy Sansing,Dodge,33455.0,38462.0,Challenger,Please Call for Price,2C3CDZC94GH254482,2016,7453
1543,Sandy Sansing,Jeep,23700.0,66456.0,Wrangler,Please Call for Price,1C4AJWAG6EL276575,2014,6903
1544,Sandy Sansing,Hyundai,,174134.0,Elantra,Please Call for Price,5NPDH4AE9BH042992,2011,5892
1545,Sandy Sansing,Hyundai,19150.0,60400.0,Santa Fe Sport,Please Call for Price,5XYZU3LB3HG497738,2017,7632
1546,Sandy Sansing,Chevrolet,31433.796296296296,62899.0,Silverado 1500,Please Call for Price,3GCPCREC8JG107839,2018,8753
1547,Sandy Sansing,Chevrolet,12317.857142857143,68728.0,Equinox,Please Call for Price,2GNALAEK5F1147480,2015,7049
1548,Sandy Sansing,GMC,,99236.0,Yukon,Please Call for Price,1GKS1CKJ2HR119225,2017,7831
1549,Sandy Sansing,Honda,2600.0,30616.0,Civic Hatchback,Please Call for Price,SHHFK7H21HU232752,2017,0
1550,Sandy Sansing,Nissan,,123649.0,Xterra,Please Call for Price,5N1AN0NU4DN810480,2013,6585
1551,Sandy Sansing,Dodge,,203222.0,Ram 3500,Please Call for Price,3D7ML38A87G810401,2007,4724
1552,Sandy Sansing,GMC,2600.0,13650.0,Sierra 1500,Please Call for Price,3GTU9CED7LG301594,2020,0
1553,Sandy Sansing,Chevrolet,25718.75,59646.0,Camaro,Please Call for Price,1G1FA1RS1G0149554,2016,7396
1554,Sandy Sansing,Chrysler,22815.625,20270.0,300,Please Call for Price,2C3CCAAG5JH275418,2018,8677
1555,Sandy Sansing,Jeep,2600.0,96613.0,Wrangler Unlimited,Please Call for Price,1C4BJWDG4DL612402,2013,0
1556,Sandy Sansing,Jeep,22575.0,23981.0,Cherokee,Please Call for Price,1C4PJLDB4KD269686,2019,9135
1557,Sandy Sansing,Chevrolet,2600.0,24158.0,Tahoe,Please Call for Price,1GNSCBKC6LR211939,2020,0
1558,Sandy Sansing,Dodge,,48598.0,Journey,Please Call for Price,3C4PDCEG8GT202348,2016,7456
1559,Sandy Sansing,Toyota,,0.0,Corolla,Please Call for Price,2T1BURHE5GC655319,2016,7295
1560,Sandy Sansing,Chevrolet,,127926.0,Sonic,Please Call for Price,1G1JD6SBXE4180185,2014,6777
1561,Sandy Sansing,Jeep,16822.222222222223,43459.0,Cherokee,Please Call for Price,1C4PJMCBXGW345477,2016,7465
1562,Sandy Sansing,Dodge,17828.125,63834.0,Journey,Please Call for Price,3C4PDCBG6JT507326,2018,8676
1563,Sandy Sansing,Dodge,,201935.0,Durango,Please Call for Price,1C4RDHDG9CC113577,2012,6269
1564,Sandy Sansing,Chevrolet,,96797.0,Traverse,Please Call for Price,1GNEV23D29S110154,2009,5168
1565,Sandy Sansing,Chevrolet,,106885.0,Tahoe,Please Call for Price,1GNFC13J98R210512,2008,4920
1566,Sandy Sansing,Chevrolet,8000.0,128128.0,Cruze,Please Call for Price,1G1PC5SBXE7224904,2014,6676
1567,Sandy Sansing,Nissan,17241.666666666668,4290.0,Kicks,Please Call for Price,3N1CP5CUXKL513155,2019,9605
1568,Sandy Sansing,GMC,,102594.0,Yukon,Please Call for Price,1GKS1BKC6HR203706,2017,7831
1569,Sandy Sansing,Chevrolet,29688.095238095237,4757.0,Colorado,Please Call for Price,1GCGSCEN9K1190750,2019,9573
1570,Sandy Sansing,Ram,,32207.0,1500 Classic,Please Call for Price,1C6RR6TT4KS571978,2019,9685
1571,Sandy Sansing,Ram,34592.41071428572,23037.0,1500,Please Call for Price,1C6SRFFT8KN584468,2019,9178
1572,Sandy Sansing,Ram,34592.41071428572,18627.0,1500,Please Call for Price,1C6SRFFT6KN696850,2019,9178
1573,Sandy Sansing,BMW,,103590.0,5 Series,Please Call for Price,WBAFR1C54BC743580,2011,5768
1574,Sandy Sansing,BMW,25282.69230769231,33920.0,3 Series,Please Call for Price,WBA8B9G36HNU54024,2017,7710
1575,Sandy Sansing,Toyota,28120.833333333332,43732.0,Highlander,Please Call for Price,5TDKZRFH7HS513061,2017,7651
1576,Sandy Sansing,GMC,30288.88888888889,32621.0,Sierra 1500,Please Call for Price,3GTU2PEJ7HG445705,2017,7596
1577,Sandy Sansing,Honda,2600.0,38697.0,Accord Sedan,Please Call for Price,1HGCR2F57GA225796,2016,0
1578,Sandy Sansing,Chevrolet,37837.5,59817.0,Tahoe,Please Call for Price,1GNSCCKC2HR180184,2017,7729
1579,Sandy Sansing,Chevrolet,,51508.0,Silverado 2500HD,Please Call for Price,1GC0KUE83FZ113008,2015,6962
1580,Sandy Sansing,Chevrolet,33837.5,12459.0,Camaro,Please Call for Price,1G1FB1RS4J0161038,2018,8481
1581,Sandy Sansing,Honda,2600.0,25090.0,Civic Sedan,Please Call for Price,19XFC1F31HE015859,2017,0
1582,Sandy Sansing,Jeep,2600.0,4548.0,Wrangler Unlimited,Please Call for Price,1C4HJXEN0KW585224,2019,0
1583,Sandy Sansing,Honda,2600.0,12498.0,Civic Hatchback,Please Call for Price,SHHFK7H42LU206087,2020,0
1584,Sandy Sansing,Hyundai,21233.928571428572,35281.0,Tucson,Please Call for Price,KM8J33A43KU078312,2019,9265
1585,Sandy Sansing,Kia,,121907.0,Sorento,Please Call for Price,5XYKU4A71EG477084,2014,6651
1586,Sandy Sansing,Chevrolet,39582.73809523809,6299.0,Silverado 1500,Please Call for Price,1GCRYGEL3KZ304434,2019,9174
1587,Sandy Sansing,Toyota,2600.0,27118.0,Tundra 4WD,Please Call for Price,5TFHW5F10HX655454,2017,0
1588,Sandy Sansing,Chevrolet,2600.0,34732.0,Express Passenger,Please Call for Price,1GAZGPFGXK1199502,2019,0
1589,Sandy Sansing,Ford,28922.727272727272,95162.0,F-150,Please Call for Price,1FTEW1CP0GKD58247,2016,7500
1590,Sandy Sansing,Nissan,17195.0,18681.0,Rogue,Please Call for Price,5N1AT2MT4HC751913,2017,7760
1591,Sandy Sansing,Nissan,18752.5,78484.0,Rogue,Please Call for Price,JN8AT2MT9JW456593,2018,8478
1592,Sandy Sansing,Ford,33840.625,114535.0,F-150,Please Call for Price,1FTEW1CGXHKD46964,2017,7787
1593,Sandy Sansing,Ford,33840.625,94313.0,F-150,Please Call for Price,1FTFX1CF3HKD76025,2017,7787
1594,Sandy Sansing,Ford,26625.0,50245.0,Explorer,Please Call for Price,1FM5K7B85HGD05729,2017,7733
1595,Sandy Sansing,Toyota,28120.833333333332,19350.0,Highlander,Please Call for Price,5TDDZRFHXHS436548,2017,7651
1596,Sandy Sansing,Jeep,39634.09090909091,33573.0,Grand Cherokee,Please Call for Price,1C4RJFBG3KC746283,2019,9682
1597,Sandy Sansing,Chevrolet,26456.666666666668,26425.0,Colorado,Please Call for Price,1GCGTDEN3H1309095,2017,7871
1598,Sandy Sansing,Lexus,,35430.0,IS,Please Call for Price,JTHBA1D20H5056525,2017,7687
